proposed_group_id,bcode,descr,evidence,confidence,hq_qtymin,hq_qtyoh2,syp_qtyoh2,notes
ORPHAN-L1,13013311,สายแอร์ ใหญ่,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,95.7,needs substitute — empty peer
ORPHAN-L1,19035001,หัวน็อต,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-1748.5,90,needs substitute — empty peer
ORPHAN-L1,19045115,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,46,75,needs substitute — empty peer
ORPHAN-L1,13052638,หลอดไฟ1จุด เล็ก,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,71,needs substitute — empty peer
ORPHAN-L1,24240000,อะไหล่เก่า,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-115,69,needs substitute — empty peer
ORPHAN-L1,13050942,หัวเสียบปลั๊กไฟหน้า,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,49,needs substitute — empty peer
ORPHAN-L1,19040001,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-3,36,needs substitute — empty peer
ORPHAN-L1,29012846,หลอดไฟในเก๋ง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,30,needs substitute — empty peer
ORPHAN-L1,19020005,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-42,27,needs substitute — empty peer
ORPHAN-L1,25020016,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,24,needs substitute — empty peer
ORPHAN-L1,25025017,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-1,24,needs substitute — empty peer
ORPHAN-L1,17014002,หัวน็อตมิลดำ,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-134,22,needs substitute — empty peer
ORPHAN-L1,18050440,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-21,22,needs substitute — empty peer
ORPHAN-L1,19030002,หัวน็อตกิโล,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-213,22,needs substitute — empty peer
ORPHAN-L1,13051931,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,11,20,needs substitute — empty peer
ORPHAN-L1,18035001,หัวน็อต,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-208,20,needs substitute — empty peer
ORPHAN-L1,13013631,ฟิวส์หลอดแก้ว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,56,18,needs substitute — empty peer
ORPHAN-L1,13013453,หัวอัดจารบี ทองเหลือง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-1,17,needs substitute — empty peer
ORPHAN-L1,14014657,ใบตัดไฟเบอร์,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,4,16,needs substitute — empty peer
ORPHAN-L1,32050284,สกรูแทรค สี่เลี่ยม,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-64,16,needs substitute — empty peer
ORPHAN-L1,18040115,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-15,14,needs substitute — empty peer
ORPHAN-L1,12051921,ไส้กรองโซล่า (สั้น),HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,13,13,needs substitute — empty peer
ORPHAN-L1,25040023,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,2,13,needs substitute — empty peer
ORPHAN-L1,22010828,น.ม.ฮ. เชลล์,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,29,11,needs substitute — empty peer
ORPHAN-L1,28045203,สกรูล้อหลังพ่วง LH,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,11,needs substitute — empty peer
ORPHAN-L1,01010255,สกรูล้อหลัง สีเทา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,04050738,สกรูล้อหลัง สีเทา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,04050739,สกรูล้อหลัง สีเทา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,13010015,ยางเบรคถ้วย,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,13013305,ข้อต่อตรงเสียบสายPVC,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,13031659,แหวนล็อคใน,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,10,10,needs substitute — empty peer
ORPHAN-L1,13051768,เข็มขัดรัดท่อยาง-สแตนเลส,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,56,10,needs substitute — empty peer
ORPHAN-L1,13051776,เข็มขัดรัดท่อยาง-เหล็กสีทอง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,30,10,needs substitute — empty peer
ORPHAN-L1,14010823,ลวดเชื่อมสแตนเลส,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-25,10,needs substitute — empty peer
ORPHAN-L1,14010904,ลวดเชื่อมเฟือง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-2,10,needs substitute — empty peer
ORPHAN-L1,14010905,ลวดเชื่อมเฟือง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,3,10,needs substitute — empty peer
ORPHAN-L1,19040036,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,33,10,needs substitute — empty peer
ORPHAN-L1,19040056,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-10,10,needs substitute — empty peer
ORPHAN-L1,19050223,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-15,10,needs substitute — empty peer
ORPHAN-L1,19050226,แกนสกรู ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-11,10,needs substitute — empty peer
ORPHAN-L1,25015071,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,2,10,needs substitute — empty peer
ORPHAN-L1,25015130,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,25040015,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,3,10,needs substitute — empty peer
ORPHAN-L1,25040036,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,7,10,needs substitute — empty peer
ORPHAN-L1,25050030,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,10,10,needs substitute — empty peer
ORPHAN-L1,25050183,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,28045200,สกรูล้อหลังพ่วง RH,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,10,needs substitute — empty peer
ORPHAN-L1,13013306,ข้อต่อตรงเสียบสายPVC,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,9,needs substitute — empty peer
ORPHAN-L1,13051784,เข็มขัดรัดท่อยาง-เหล็ก,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,31,9,needs substitute — empty peer
ORPHAN-L1,13051936,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,41,9,needs substitute — empty peer
ORPHAN-L1,13051938,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,8,9,needs substitute — empty peer
ORPHAN-L1,17014052,แกนสกรูมิลดำ ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-44,9,needs substitute — empty peer
ORPHAN-L1,25035060,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,22,9,needs substitute — empty peer
ORPHAN-L1,02050536,ยางกันฝุ่นเบรค,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,4,8,needs substitute — empty peer
ORPHAN-L1,02050656,น็อตหัวเพลา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,3,8,needs substitute — empty peer
ORPHAN-L1,02050667,สกรูล้อหลัง สีเทา RH 22x108,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,2,8,needs substitute — empty peer
ORPHAN-L1,09011582,สกรูล้อหลัง สีเทา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,6,8,needs substitute — empty peer
ORPHAN-L1,13051394,หลอดไฟแท้,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,1,8,needs substitute — empty peer
ORPHAN-L1,13051756,เข็มขัดรัดท่อยาง-ทะลุ,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,73,8,needs substitute — empty peer
ORPHAN-L1,13051826,เข็มขัดรัดท่อยาง-สแตนเลส,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,24,8,needs substitute — empty peer
ORPHAN-L1,13051926,เข็มขัดรัดท่อยาง-สแตนเลส,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,36,8,needs substitute — empty peer
ORPHAN-L1,13051939,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,44,8,needs substitute — empty peer
ORPHAN-L1,13051946,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,10,8,needs substitute — empty peer
ORPHAN-L1,13051951,เข็มขัดรัดท่อยาง-ลวด,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,13,8,needs substitute — empty peer
ORPHAN-L1,13052075,เข็มขัดรัดท่อยาง-สีทอง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,29,8,needs substitute — empty peer
ORPHAN-L1,13052320,ฟิวส์เสียบ,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,20,8,needs substitute — empty peer
ORPHAN-L1,17010007,แกนสกรูมิลดำ ไม่หัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-5,8,needs substitute — empty peer
ORPHAN-L1,18040046,แกนสกรูไม่มีหัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-8,8,needs substitute — empty peer
ORPHAN-L1,18040052,สกรู ไม่พร้อมหัว,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-8,8,needs substitute — empty peer
ORPHAN-L1,22010752,น.ม.ก. ptt,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,22,8,needs substitute — empty peer
ORPHAN-L1,25025095,ยางโอริง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,8,8,needs substitute — empty peer
ORPHAN-L1,30052983,ใบมีดตัดหญ้า งอ,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,8,needs substitute — empty peer
ORPHAN-L1,16052452,สายพานแบน,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,7.1,needs substitute — empty peer
ORPHAN-L1,02050698,สกรูล้อหลังดัดแปลง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,7,needs substitute — empty peer
ORPHAN-L1,02050699,สกรูล้อหลังดัดแปลง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,7,needs substitute — empty peer
ORPHAN-L1,09010052,สกรูล้อหลัง รุ่นกล่องดำ,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,7,needs substitute — empty peer
ORPHAN-L1,13041432,หัวเผา,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,7,needs substitute — empty peer
